"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","class"
36499.80754,NA,36437.99452,36394.30098,36339.00881,36269.03912,NA,36068.44812,35926.65706,NA,35520.16658,35232.83207,NA,34409.09367,33826.8206,NA,32157.54426,30977.58873,NA,NA,33826.8206,34409.09367,34869.22352,NA,NA,35747.22701,35926.65706,NA,NA,NA,NA,36394.30098,36437.99452,36472.52249,36499.80754,36521.36901,36538.40753,36551.8719,36562.51184,36570.91985,NA,NA,36586.96372,36590.24246,NA,36594.88089,36596.49885,36597.77742,NA,36599.58619,36600.21713,36600.71571,36601.10971,NA,36601.66709,NA,36602.01515,36602.13657,36602.23251,36602.30833,NA,NA,NA,NA,36602.50593,36602.52439,36602.53898,36602.55051,NA,36602.56682,36602.57251,36602.577,36602.58056,NA,36602.58558,36602.58733,NA,36602.58982,36602.59068,36602.59136,NA,NA,NA,36602.59293,36602.59315,36602.59331,36602.59344,NA,36602.59363,NA,NA,36602.59379,36602.59382,36602.59384,36602.59386,36602.59388,36602.59389,36602.5939,36602.59391,36602.59392,0
11466.13265,NA,11473.77274,11479.07709,11485.70642,NA,NA,11517.28805,11533.46217,11553.67647,11578.94013,11610.51446,NA,11699.29429,11760.93213,NA,11934.24372,12054.57007,NA,12392.90039,12627.79555,12921.36566,13288.26726,NA,NA,15036.1582,NA,NA,NA,NA,NA,12392.90039,12204.953,NA,11934.24372,11837.96662,NA,NA,11649.97581,11610.51446,11578.94013,NA,11533.46217,11517.28805,NA,11493.99171,11485.70642,11479.07709,NA,11469.52856,11466.13265,11463.41546,11461.24136,11459.50178,11458.10989,NA,11456.10509,11455.39208,11454.82158,11454.36511,NA,NA,11453.4738,11453.2867,11453.137,NA,11452.92138,11452.84469,11452.78333,11452.73424,11452.69495,11452.66352,11452.63837,NA,11452.60215,11452.58927,11452.57896,11452.57071,11452.56411,11452.55883,NA,11452.55123,11452.54852,11452.54636,NA,11452.54324,11452.54213,NA,11452.54053,NA,11452.53951,NA,11452.53886,11452.53862,11452.53844,11452.53829,11452.53817,11452.53807,11452.538,11452.53794,1
NA,NA,16.63733067,16.637432,16.63755868,16.63771705,NA,16.63816254,16.63847198,NA,16.63934243,16.63994702,16.64070286,16.64164778,16.64282908,16.6443059,16.64615216,16.64846028,16.65134581,16.65495319,NA,16.66510098,16.67214938,16.68096101,NA,16.70574871,NA,NA,16.77139785,16.80503764,16.84709281,16.89966857,16.96539676,17.04756762,17.15029448,17.27871964,NA,NA,17.89091576,18.20461592,18.59679182,NA,NA,20.46627396,NA,20.46627396,19.70000833,19.08707506,18.59679182,18.20461592,NA,17.63998806,17.43927186,17.27871964,17.15029448,NA,16.96539676,NA,16.84709281,NA,NA,NA,NA,NA,16.69197697,16.68096101,16.67214938,16.66510098,16.659463,16.65495319,16.65134581,16.64846028,16.64615216,NA,16.64282908,16.64164778,NA,16.63994702,16.63934243,16.63885881,16.63847198,NA,NA,16.63771705,16.63755868,16.637432,NA,16.63724962,16.63718479,NA,16.63709144,16.63705826,16.63703172,16.63701049,16.63699351,NA,16.63696906,16.63696036,16.63695341,16.63694785,1
NA,NA,3487.285166,3487.263861,3487.236426,NA,NA,3487.096999,3487.021541,3486.924366,3486.799224,3486.638067,NA,3486.163261,3485.819075,3485.375832,3484.805024,3484.069939,NA,NA,3480.334283,3478.312526,3475.708911,NA,NA,3462.477498,NA,NA,3434.218951,3418.925278,NA,3373.86671,3341.203762,NA,3244.971439,3175.212647,3085.377391,NA,2820.702703,2969.687698,3085.377391,3175.212647,NA,3299.140473,NA,3373.86671,3399.230112,3418.925278,3434.218951,3446.09478,3455.316588,3462.477498,3468.038081,3472.35598,3475.708911,3478.312526,3480.334283,3481.904216,3483.123298,3484.069939,3484.805024,NA,3485.819075,3486.163261,3486.430529,NA,3486.799224,3486.924366,3487.021541,3487.096999,3487.155594,3487.201094,3487.236426,3487.263861,3487.285166,3487.301709,3487.314555,3487.32453,3487.332276,3487.338291,NA,3487.346589,3487.349405,3487.351592,3487.35329,3487.354609,3487.355633,NA,3487.357045,NA,NA,3487.358186,3487.358411,3487.358585,3487.35872,NA,3487.358907,3487.358971,3487.35902,3487.359058,0
5862.014724,NA,5865.371828,5867.777085,5870.849471,NA,5879.787102,5886.190624,5894.370248,5904.818599,5918.164937,5935.213058,5956.9897,5984.80638,6020.338384,6065.725658,NA,6197.75814,6292.355123,NA,6567.539626,6764.700379,7016.546266,NA,7016.546266,6764.700379,6567.539626,6413.189826,6292.355123,6197.75814,6123.701691,6065.725658,6020.338384,5984.80638,5956.9897,5935.213058,NA,NA,5894.370248,5886.190624,NA,NA,5870.849471,5867.777085,5865.371828,5863.488843,5862.014724,5860.860691,5859.957242,5859.249965,NA,5858.262793,5857.923444,5857.657781,5857.449803,5857.286985,5857.15952,5857.059733,5856.981614,5856.920457,NA,NA,NA,5856.782784,5856.7648,NA,5856.7397,5856.731072,NA,5856.719029,5856.714889,5856.711648,5856.70911,NA,5856.705569,5856.704352,5856.703399,5856.702653,5856.702069,5856.701611,5856.701253,NA,5856.700754,5856.700582,5856.700448,5856.700342,5856.70026,NA,5856.700145,5856.700105,5856.700074,NA,5856.700031,5856.700016,5856.700005,NA,5856.699989,5856.699983,5856.699979,5856.699975,1
2965.448555,NA,2962.296053,2960.262446,2957.846422,2954.976069,NA,2947.51456,2942.701314,2936.982943,2930.18924,2922.11799,2912.528952,2901.136709,2887.60217,2871.522479,2852.419023,2829.723188,2802.759431,2770.725177,NA,2687.451866,2633.734179,NA,2633.734179,2687.451866,2732.666923,NA,2802.759431,2829.723188,2852.419023,2871.522479,2887.60217,NA,2912.528952,2922.11799,2930.18924,NA,2942.701314,2947.51456,NA,2954.976069,NA,2960.262446,2962.296053,2964.007773,2965.448555,2966.661286,NA,2968.541264,2969.264469,2969.873203,2970.385584,2970.816863,2971.179879,2971.485434,2971.742626,NA,2972.141324,NA,2972.423797,NA,NA,2972.700912,2972.765713,2972.820257,2972.866167,2972.904811,NA,2972.964717,2972.987762,2973.007159,2973.023486,2973.037229,2973.048797,2973.058533,2973.066729,2973.073627,2973.079433,2973.084321,2973.088434,NA,2973.094811,2973.097265,2973.099329,NA,2973.102531,NA,2973.104798,2973.105671,NA,2973.107023,2973.107543,2973.107981,2973.10835,NA,2973.108921,2973.109141,2973.109326,2973.109482,0
238.6427748,NA,238.6427747,238.6427746,238.6427746,NA,NA,238.6427742,238.6427739,NA,238.6427733,238.6427729,238.6427723,238.6427716,238.6427707,238.6427695,NA,238.642766,NA,238.6427604,NA,238.6427512,238.6427446,238.6427361,NA,238.6427115,NA,NA,238.6426424,238.6426055,NA,238.642498,238.6424209,238.6423224,238.6421964,238.6420353,NA,NA,238.6412296,238.6407994,NA,238.6395463,238.6386474,238.6374982,238.6360292,238.6341511,238.6317501,238.6286807,238.6247568,238.6197403,NA,238.6051288,238.5946477,NA,238.5641192,NA,238.5142254,NA,238.4326824,238.3741906,238.2994141,NA,238.0816097,NA,237.7256451,NA,237.1438811,236.7265747,NA,235.5110692,234.6391723,233.5245308,232.0995625,NA,227.9489991,224.9717491,NA,216.2997919,210.0792906,202.1269421,191.9605832,NA,NA,141.1075885,162.3486157,178.9638124,NA,NA,210.0792906,216.2997919,NA,224.9717491,227.9489991,230.2778692,232.0995625,233.5245308,234.6391723,235.5110692,236.1930861,236.7265747,0
NA,37318.00494,37231.93425,37130.79041,37011.93373,36872.26225,NA,36515.25571,36288.60337,NA,35709.26989,35341.4691,34909.25709,34401.35386,33804.50395,33103.13056,32278.92899,31310.38891,30172.23303,28834.75732,27263.05586,25416.1098,23245.71687,NA,NA,25416.1098,NA,NA,30172.23303,NA,32278.92899,33103.13056,33804.50395,NA,34909.25709,35341.4691,NA,NA,36288.60337,36515.25571,36708.13076,NA,37011.93373,37130.79041,NA,37318.00494,37391.24878,37453.57732,37506.61724,37551.75278,37590.16191,37622.84705,37650.66123,NA,37694.47213,37711.61224,37726.19802,NA,37749.17249,37758.16078,NA,NA,NA,37782.57088,37786.58191,37789.99519,37792.8998,37795.37155,37797.47494,37799.26487,37800.78805,37802.08423,37803.18725,NA,37804.92465,37805.60437,37806.1828,37806.67502,37807.09389,37807.45033,37807.75366,37808.01178,37808.23144,37808.41836,NA,37808.71278,37808.82797,37808.92599,37809.00941,NA,NA,NA,37809.23594,37809.27316,37809.30484,NA,37809.35473,37809.37425,37809.39086,37809.405,0
NA,NA,7098.385767,7098.386285,7098.386941,NA,7098.388818,7098.390144,7098.391821,7098.393941,7098.396622,7098.400013,7098.404302,7098.409724,7098.416582,NA,7098.436222,7098.450091,NA,NA,NA,7098.553328,7098.598183,7098.654908,NA,7098.817358,7098.932077,7099.077151,NA,7099.492619,7099.786015,7100.157044,7100.62625,NA,7101.969972,7102.918885,NA,NA,7107.555473,7109.98233,7113.051344,NA,7121.840466,7128.047187,NA,7145.82216,7158.374529,7174.248303,7194.322337,7219.708037,7251.810891,7292.408281,7343.747896,7408.672168,7490.775651,NA,7725.905787,7891.950492,8101.931259,NA,NA,9127.941348,NA,9127.941348,8703.279765,8367.473737,8101.931259,7891.950492,NA,7594.604027,7490.775651,7408.672168,7343.747896,7292.408281,7251.810891,7219.708037,7194.322337,7174.248303,7158.374529,7145.82216,7135.89623,7128.047187,NA,7116.93243,7113.051344,NA,7107.555473,NA,7104.118884,7102.918885,NA,7101.219608,7100.62625,7100.157044,7099.786015,7099.492619,7099.260613,7099.077151,7098.932077,7098.817358,1
83297.63519,83297.63523,83297.63528,83297.63535,83297.63543,83297.63553,83297.63565,83297.6358,83297.63599,83297.63623,83297.63652,83297.63688,NA,83297.63788,83297.63856,83297.63941,83297.64046,83297.64176,NA,83297.64537,83297.64785,83297.65091,83297.65472,NA,NA,83297.67249,83297.68145,83297.69255,83297.7063,83297.72334,83297.74445,83297.77061,83297.80302,NA,83297.89293,83297.95457,83298.03096,NA,83298.24286,83298.38815,NA,83298.79122,83299.06758,83299.41,83299.83426,83300.35994,83301.01126,83301.81827,NA,83304.05708,NA,83307.49406,83309.85062,NA,83316.38821,83320.87069,83326.4246,83333.30603,83341.8323,83352.39656,83365.48594,NA,NA,NA,83457.54522,NA,83543.12646,83601.80506,NA,83764.59174,83876.2061,84014.4991,84185.84758,84398.15265,84661.20395,84987.13111,85390.96303,85891.3209,86511.27684,87279.4178,NA,NA,90871.50495,92681.84972,94924.91227,NA,101147.6348,105414.2322,101147.6348,97704.123,NA,NA,90871.50495,89410.40072,88231.16369,NA,86511.27684,85891.3209,85390.96303,84987.13111,1
NA,NA,71.00264046,71.66252076,72.47873595,73.48832399,74.7370976,76.28172321,78.1922923,80.55550203,83.47858932,87.09419703,NA,80.55550203,78.1922923,NA,NA,73.48832399,NA,NA,71.00264046,70.46915125,70.03784464,NA,NA,69.17932893,68.99507021,68.84610374,NA,NA,68.54958602,68.48594598,68.43449532,NA,68.35927049,68.3320828,68.31010253,68.29233229,68.2779657,68.26635083,NA,NA,NA,68.23826944,68.23425785,68.23101462,68.22839259,68.22627278,NA,68.22317344,NA,68.22114768,68.22041552,68.21982361,68.21934506,68.21895818,68.2186454,NA,68.21818808,68.2180228,NA,NA,68.21769381,68.2176232,68.21756611,68.21751996,68.21748265,68.21745249,NA,68.21740838,68.21739244,68.21737955,68.21736914,68.21736071,68.2173539,68.2173484,68.21734395,68.21734035,68.21733744,68.21733509,68.21733319,68.21733165,NA,68.2173294,NA,NA,NA,68.21732697,68.21732662,NA,68.21732612,68.21732593,68.21732579,68.21732567,68.21732557,68.21732549,68.21732543,68.21732538,68.21732533,68.2173253,1
2889.737781,NA,2884.971376,2881.506671,2877.036261,2871.268217,NA,2854.223228,2841.833207,2825.846714,2805.219794,2778.605464,2744.265749,2699.958186,2642.789393,2569.026119,2473.851457,2351.050285,2192.603413,NA,NA,1988.163902,2192.603413,NA,NA,2569.026119,2642.789393,NA,NA,NA,NA,2825.846714,2841.833207,2854.223228,2863.825873,2871.268217,2877.036261,2881.506671,2884.971376,2887.656628,NA,NA,NA,2893.569687,2894.320582,2894.902549,2895.353591,2895.703162,NA,2896.184068,2896.346808,2896.472936,2896.570689,NA,2896.705168,2896.750675,2896.785945,NA,2896.834467,NA,2896.863612,NA,NA,2896.887043,2896.891634,NA,2896.897951,2896.900088,NA,2896.903029,2896.904024,2896.904795,2896.905393,2896.905856,2896.906215,2896.906494,NA,2896.906876,2896.907006,2896.907106,NA,2896.907245,NA,2896.907327,NA,2896.907377,2896.907394,NA,2896.907417,NA,2896.907431,2896.907436,2896.90744,2896.907443,2896.907445,2896.907446,2896.907448,2896.907449,2896.90745,2896.90745,0
NA,1.554480173,1.554480023,1.554479841,1.554479618,1.554479347,1.554479017,1.554478615,1.554478124,1.554477526,1.554476798,1.55447591,1.554474828,1.554473509,1.554471902,1.554469943,NA,1.554464648,1.554461102,NA,NA,1.5544451,1.554437279,NA,1.554416133,1.554401978,NA,1.554363703,NA,NA,NA,1.554222423,1.554165903,1.554097021,1.554013075,1.55391077,1.55378609,1.553634143,1.553448964,1.553223286,1.552948251,NA,NA,1.551706746,1.55110004,1.550360645,1.549459544,1.548361369,NA,1.54539197,1.543404205,1.540981711,1.53802941,NA,1.530046569,1.524702723,1.518190164,1.510253289,1.500580598,1.488792463,NA,1.456918063,NA,1.409577044,1.377886181,NA,1.292196017,1.2348336,NA,1.33926444,1.377886181,1.409577044,1.435580811,1.456918063,1.47442623,1.488792463,NA,1.510253289,1.518190164,1.524702723,NA,1.534431434,NA,1.540981711,1.543404205,NA,NA,1.548361369,1.549459544,1.550360645,1.55110004,1.551706746,1.552204575,1.552613066,1.552948251,1.553223286,1.553448964,1.553634143,1.55378609,1.55391077,0
NA,NA,476.8106627,476.8091463,476.8072642,476.804928,NA,476.7984291,476.7939616,476.7884165,476.7815337,476.7729905,476.7623865,476.7492245,476.7328873,NA,NA,476.6561979,NA,476.5692876,476.5095443,476.435389,476.3433453,476.2290978,476.0872904,475.9112747,NA,475.4216198,475.0850242,NA,NA,473.5049813,472.7060344,NA,470.4834577,468.9556278,NA,464.7053838,461.7837073,458.157234,NA,448.0688095,NA,432.5260515,NA,408.58006,392.1192546,408.58006,421.841745,432.5260515,NA,448.0688095,453.6559454,NA,461.7837073,NA,467.059239,NA,470.4834577,471.7143573,472.7060344,473.5049813,474.1486546,474.6672315,475.0850242,475.4216198,475.6927988,475.9112747,476.0872904,476.2290978,476.3433453,476.435389,476.5095443,476.5692876,476.6174199,476.6561979,NA,476.7126092,476.7328873,476.7492245,476.7623865,476.7729905,NA,476.7884165,NA,476.7984291,476.8020283,476.804928,476.8072642,476.8091463,476.8106627,NA,476.8128686,476.8136615,476.8143003,476.814815,476.8152297,476.8155637,476.8158329,476.8160497,0
76.11455332,NA,76.1145533,76.11455328,76.11455327,NA,NA,76.11455317,76.11455312,NA,76.11455298,76.11455287,NA,76.11455257,76.11455235,NA,76.11455171,76.11455125,NA,NA,NA,76.11454771,76.11454613,NA,NA,76.1145382,NA,NA,76.11452157,76.11451266,NA,76.11448666,76.11446798,NA,76.11441344,76.11437424,76.11432406,NA,76.11417757,76.11407229,NA,NA,76.11354408,76.1132613,NA,76.11243587,76.1118426,76.11108311,NA,76.10886614,NA,76.10523285,76.10262147,76.09927843,76.09499875,NA,76.08250625,NA,76.06203288,NA,76.02848003,76.00436429,75.97349187,NA,75.88337439,75.81860341,75.73568511,75.62953502,75.49364415,75.31967982,75.09697471,74.81187281,74.44689197,73.97965199,73.38150221,72.61576475,71.63548544,70.38055464,68.77402136,66.71737478,64.08450359,60.71396304,NA,66.71737478,68.77402136,70.38055464,71.63548544,72.61576475,73.38150221,73.97965199,74.44689197,74.81187281,75.09697471,75.31967982,75.49364415,NA,75.73568511,75.81860341,75.88337439,75.93396972,0
NA,6.540249979,6.583736426,6.637376314,6.703540321,NA,6.885820228,7.009992204,7.163156495,NA,7.58511965,7.872567671,8.227130542,8.664478585,9.203940911,NA,8.227130542,7.872567671,NA,7.352082377,NA,7.009992204,6.885820228,NA,6.703540321,6.637376314,6.583736426,NA,NA,NA,NA,6.434456774,6.419227322,6.406880638,6.396871046,6.388756159,6.382177331,NA,6.372519853,6.369014379,6.366172453,NA,6.362000609,6.360486312,6.359258655,6.35826338,6.3574565,6.356802353,NA,6.355842089,NA,6.355210953,6.354981864,NA,6.354645568,6.3545235,6.354424538,NA,6.354279264,6.354226533,NA,6.354149126,6.354121028,NA,6.354079782,NA,6.354052673,6.354042833,NA,6.354028388,6.354023145,6.354018895,6.354015448,6.354012655,6.35401039,6.354008554,6.354007065,6.354005858,6.35400488,6.354004086,6.354003443,6.354002922,6.354002499,6.354002157,NA,6.354001654,NA,NA,6.354001203,6.354001106,6.354001027,NA,6.354000911,6.354000869,6.354000835,NA,6.354000785,6.354000767,6.354000752,6.35400074,1
NA,NA,2956.367136,2956.47382,2956.60038,2956.750518,2956.928628,2957.139922,2957.390581,2957.687939,2958.040697,2958.459177,NA,2959.544559,2960.243218,NA,NA,2963.221706,NA,2966.246979,2968.194345,2970.504518,2973.245093,NA,NA,2984.92857,2990.356444,NA,3004.434345,3013.496278,NA,3036.999587,3052.128647,NA,3091.367843,3116.626081,NA,3182.136625,3224.305707,3274.331178,NA,3404.078778,3487.597201,3586.675677,3704.213151,3843.648659,4009.061956,4205.292881,4009.061956,3843.648659,NA,3586.675677,3487.597201,NA,3333.676737,NA,3224.305707,3182.136625,3146.590102,NA,3091.367843,3070.076355,3052.128647,3036.999587,3024.246511,NA,3004.434345,2996.795568,2990.356444,2984.92857,2980.353131,2976.496255,2973.245093,2970.504518,2968.194345,2966.246979,2964.605442,2963.221706,2962.055282,2961.072042,NA,NA,NA,2958.459177,NA,NA,NA,2957.139922,2956.928628,NA,2956.60038,NA,2956.367136,2956.277207,2956.201401,NA,2956.083635,2956.038229,2955.999954,2955.96769,1
NA,NA,2.466644756,2.466664671,2.466688669,2.466717589,2.466752439,2.466794435,2.466845043,2.466906029,2.466979521,2.467068083,NA,2.467303413,2.467458393,NA,NA,2.468141421,NA,NA,NA,2.469908621,2.470597831,2.471428371,2.472429223,2.473635313,2.475088725,2.476840177,2.478950785,NA,NA,2.488252652,2.492703525,2.498067104,2.504530549,2.512319401,NA,2.533016224,2.546646407,2.563071623,NA,NA,2.635460784,2.670098457,2.711839001,2.762138946,2.8227535,2.895797798,NA,3.089893775,3.217718401,3.371755005,3.557378668,3.371755005,3.217718401,NA,2.983820708,2.895797798,2.8227535,NA,2.711839001,2.670098457,2.635460784,2.606717307,2.582865027,2.563071623,2.546646407,2.533016224,NA,2.512319401,2.504530549,2.498067104,2.492703525,NA,2.484559171,2.481494199,NA,2.476840177,2.475088725,2.473635313,NA,NA,2.470597831,2.469908621,NA,2.468862088,NA,NA,2.467870212,NA,2.467458393,2.467303413,2.467174805,2.467068083,2.466979521,2.466906029,2.466845043,2.466794435,2.466752439,2.466717589,1
NA,NA,35.77479173,35.77547102,35.7762858,NA,35.77843532,35.77984135,35.78152782,NA,35.78597699,35.78888725,35.79237798,35.79656496,35.80158707,35.80761086,NA,35.82350254,35.83389751,NA,NA,35.87925914,35.90077512,35.92658261,NA,35.99466667,NA,36.09261891,NA,36.23354236,NA,36.43628831,36.56890731,NA,36.91877638,37.1476307,NA,NA,38.14630622,38.61999919,NA,NA,40.68710271,41.66757372,42.84360593,44.25420525,45.94615759,47.9755806,NA,47.9755806,45.94615759,44.25420525,42.84360593,NA,40.68710271,39.86967322,39.18817324,38.61999919,38.14630622,37.75138318,NA,37.1476307,NA,NA,36.56890731,NA,36.32572239,36.23354236,36.15669086,36.09261891,36.03920142,35.99466667,35.95753756,NA,35.90077512,35.87925914,35.86132103,35.84636583,35.83389751,35.82350254,NA,NA,35.80158707,35.79656496,35.79237798,35.78888725,35.78597699,35.78355067,35.78152782,NA,NA,NA,35.7762858,35.77547102,35.77479173,35.7742254,35.77375324,35.77335959,35.77303141,35.7727578,1
14.40185274,NA,14.40185268,14.40185264,14.40185259,14.40185253,NA,14.40185235,14.40185223,NA,14.40185191,14.40185169,NA,14.40185107,14.40185065,NA,NA,14.40184869,NA,NA,14.40184498,14.40184312,14.40184083,14.40183799,14.40183448,14.40183014,NA,NA,NA,14.40179981,14.40178729,14.40177181,14.40175267,NA,14.40169977,14.40166363,NA,14.40156372,14.40149545,14.40141105,NA,NA,NA,14.40082134,NA,14.4002767,14.39990454,14.39944449,14.39887582,14.39817287,NA,14.39622984,14.39490211,14.39326088,14.3912321,NA,14.38562433,NA,14.37705564,14.37120043,NA,14.35501589,14.34395657,NA,14.31338722,14.29249838,14.2666772,14.23475902,14.1953042,14.14653316,14.08624611,14.01172387,13.91960516,NA,13.66497746,13.49098368,13.27590585,13.01004303,12.68140369,13.01004303,13.27590585,13.49098368,13.66497746,13.80573503,NA,NA,NA,14.14653316,14.1953042,14.23475902,NA,NA,14.31338722,14.33028588,14.34395657,NA,14.36396266,14.37120043,14.37705564,14.38179239,0
3196.172563,3184.233202,3169.926379,3152.78265,3132.239481,3107.622798,3078.124861,3042.777764,3000.421673,2949.666773,2888.847659,2815.968693,2728.638521,2623.991607,2498.594205,NA,2168.273551,1952.511595,NA,1952.511595,NA,2348.331692,2498.594205,2623.991607,NA,2815.968693,NA,2949.666773,NA,3042.777764,3078.124861,3107.622798,3132.239481,3152.78265,3169.926379,3184.233202,3196.172563,NA,3214.451122,3221.390088,NA,NA,3236.04611,3239.411584,NA,3244.563956,3246.519916,3248.152208,NA,3250.651165,NA,3252.391506,3253.05218,NA,3254.063639,NA,3254.768046,NA,3255.258615,NA,NA,NA,3255.838191,NA,3256.003893,NA,3256.119292,3256.163101,3256.199659,3256.230169,3256.255629,3256.276877,3256.294608,NA,3256.321754,3256.33206,NA,3256.347836,3256.353826,3256.358824,NA,3256.366476,3256.369381,3256.371805,NA,3256.375516,3256.376925,NA,3256.379082,NA,NA,3256.381154,3256.38163,3256.382027,3256.382359,NA,3256.382866,3256.383059,3256.383219,3256.383354,0
1719.845486,NA,1718.779358,1718.04381,1717.128522,NA,1714.572302,1712.808704,1710.614148,1707.883323,1704.485184,1700.256665,NA,1688.447243,1680.29964,1670.161062,1657.544987,1641.846006,1622.31077,NA,1567.752698,1530.111776,1483.272795,NA,1352.46073,1424.988085,NA,NA,NA,NA,1622.31077,1641.846006,1657.544987,1670.161062,1680.29964,1688.447243,NA,NA,1704.485184,1707.883323,1710.614148,NA,1714.572302,1715.989571,1717.128522,1718.04381,1718.779358,1719.370461,1719.845486,1720.227227,NA,1720.780537,1720.978656,NA,1721.265818,NA,1721.45127,NA,1721.571037,1721.613921,1721.648384,NA,1721.698335,NA,1721.730595,1721.742146,1721.751428,1721.758888,1721.764883,1721.7697,1721.773572,1721.776683,1721.779183,1721.781192,1721.782807,1721.784105,NA,1721.785985,1721.786659,1721.7872,NA,NA,NA,1721.788491,1721.788672,NA,NA,NA,1721.789105,NA,1721.789215,1721.789254,1721.789286,1721.789311,1721.789331,NA,1721.789361,1721.789371,1721.78938,1721.789387,0
299.5003252,NA,299.5003582,299.5003824,299.5004136,299.5004541,NA,299.5005745,299.5006625,299.5007765,299.5009241,299.5011152,299.5013628,299.5016836,299.5020989,NA,299.5033338,299.5042363,NA,299.5069194,299.5088805,299.5114205,299.5147103,NA,299.5244903,299.5316385,NA,NA,NA,299.5885369,299.6145923,299.6483396,299.6920494,NA,299.8219891,299.9169621,300.0399722,NA,300.4056543,300.6729315,NA,NA,302.0482304,302.8004138,303.7746498,305.0364907,306.6708406,308.7876681,311.5294058,315.080534,NA,325.6372624,333.3531813,NA,356.290923,NA,394.77061,NA,394.77061,NA,NA,343.3469223,NA,325.6372624,319.6799933,315.080534,311.5294058,308.7876681,306.6708406,305.0364907,303.7746498,302.8004138,302.0482304,NA,301.0191119,300.6729315,NA,300.1992961,300.0399722,299.9169621,NA,NA,299.6920494,299.6483396,NA,NA,NA,NA,299.5408969,299.5316385,299.5244903,299.5189714,299.5147103,299.5114205,299.5088805,299.5069194,299.5054053,299.5042363,299.5033338,299.502637,1
NA,NA,1599.22571,1599.225707,1599.225705,NA,NA,1599.225691,1599.225685,NA,1599.225666,1599.225653,NA,1599.225617,1599.225593,1599.225562,NA,1599.225478,NA,NA,1599.225257,1599.225145,1599.225006,NA,1599.22462,1599.224354,1599.224025,NA,1599.223107,NA,NA,1599.220719,1599.219511,1599.218011,1599.216149,1599.213837,NA,1599.207401,1599.202975,1599.19748,1599.190657,NA,NA,1599.158607,1599.142392,1599.122258,1599.09726,1599.066222,NA,1598.979836,NA,1598.846663,1598.755076,1598.641361,1598.500169,1598.324864,1598.107201,NA,1597.501396,1597.084769,1596.567477,NA,1595.127736,1594.137591,1592.908209,1591.381788,1589.486556,1587.133402,1584.211686,1580.584031,1576.079871,1570.487426,1563.543749,1554.922357,1544.217884,1530.927022,NA,1493.935473,1468.495495,1436.908771,NA,1348.995592,1288.535588,1213.467381,NA,NA,NA,NA,1468.495495,1493.935473,1514.424855,NA,1544.217884,1554.922357,1563.543749,1570.487426,1576.079871,1580.584031,1584.211686,1587.133402,0
17.0042934,NA,17.00410023,17.00397365,17.00382165,17.00363909,NA,17.00315659,17.00284041,17.0024607,17.0020047,17.00145708,17.00079943,17.00000964,16.99906116,NA,NA,16.99491142,NA,NA,NA,16.98430711,16.9802036,16.97527559,NA,16.96225014,16.95371482,NA,16.93115474,16.91637157,16.8986181,16.87729751,16.85169307,16.82094406,16.78401679,16.73966991,NA,16.62245461,16.54564581,16.4534042,NA,16.2095961,16.04983363,15.85797086,NA,15.35084945,15.01854315,14.61946815,NA,15.35084945,15.62755802,15.85797086,16.04983363,16.2095961,16.34262892,NA,16.54564581,NA,16.68641262,16.73966991,NA,16.82094406,NA,16.87729751,16.8986181,16.91637157,16.93115474,16.94346455,NA,16.96225014,16.96935742,16.97527559,16.9802036,16.98430711,16.98772407,16.99056935,NA,16.99491142,16.99655419,16.9979221,16.99906116,NA,17.00079943,17.00145708,17.0020047,NA,17.00284041,NA,17.00341986,NA,NA,17.00397365,17.00410023,17.00420563,17.0042934,NA,17.00442733,17.004478,17.0045202,17.00455533,0
18.56590398,18.56590401,18.56590405,18.56590409,18.56590415,18.56590423,18.56590432,18.56590444,18.56590458,18.56590477,18.56590501,18.56590531,NA,18.56590617,18.56590678,18.56590755,18.56590852,18.56590975,NA,NA,18.56591575,18.56591889,18.56592287,NA,18.56593425,18.56594229,18.56595246,NA,NA,NA,NA,18.56606107,18.56610268,NA,18.56622185,18.56630602,NA,NA,18.56671734,18.56693265,18.56720497,NA,NA,18.56853575,NA,18.57011343,18.57122767,18.57263685,18.57441903,18.57667294,18.57952346,18.58312848,18.58768774,NA,18.60074612,18.60996867,18.62163238,NA,18.65503894,NA,18.70847113,18.74620789,NA,NA,18.93062608,NA,19.14925952,19.3036705,NA,19.74592616,20.05827147,20.45329284,20.05827147,NA,19.49895321,19.3036705,NA,19.02716601,18.93062608,18.85429149,NA,NA,18.70847113,18.6786325,18.65503894,18.6363834,NA,NA,18.60074612,NA,18.58768774,NA,18.57952346,18.57667294,18.57441903,18.57263685,18.57122767,18.57011343,18.56923239,18.56853575,1
